customer_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type,product,signup_date_time,cancel_date_time,transaction_year,transaction_month,subscription_duration,revenue,profit,customer_region,ltv,total_transactions,is_returning_customer,churn_status,avg_subscription_duration
C9594,REDUCTION,2021-05-01,BASIC,43,Female,25-34,Norway,Google Ads,prd_1,2017-06-26 11:58:11,,2021,5,,43,12.9,Norway,108,2,True,False,
C9595,initial,2020-10-01,BASIC,33,Female,45-54,Norway,facebook,prd_2,2017-06-26 11:58:46,2018-06-21 11:54:54,2020,10,359.0,33,9.9,Norway,142,2,True,True,359.0
C9595,UPGRADE,2021-09-01,MAX,109,Female,45-54,Norway,facebook,prd_2,2017-06-26 11:58:46,2018-06-21 11:54:54,2021,9,359.0,109,32.699999999999996,Norway,142,2,True,True,359.0
C9596,initial,2020-09-01,BASIC,33,Male,25-34,Denmark,Paid Search,prd_1,2017-06-26 11:59:56,2021-06-05 16:06:45,2020,9,1440.0,33,9.9,Denmark,142,2,True,True,1440.0
C9596,UPGRADE,2021-10-01,MAX,109,Male,25-34,Denmark,Paid Search,prd_1,2017-06-26 11:59:56,2021-06-05 16:06:45,2021,10,1440.0,109,32.699999999999996,Denmark,142,2,True,True,1440.0
C9597,initial,2021-02-01,BASIC,43,Other,45-54,Sweden,Unknown,prd_1,2017-06-26 12:10:36,,2021,2,,43,12.9,Sweden,43,1,False,False,
C9598,initial,2020-11-01,PRO,65,Female,35-44,Finland,Display,prd_2,2017-06-26 12:18:41,,2020,11,,65,19.5,Finland,118,2,True,False,
C9598,REDUCTION,2022-02-01,BASIC,53,Female,35-44,Finland,Display,prd_2,2017-06-26 12:18:41,,2022,2,,53,15.899999999999999,Finland,118,2,True,False,
C9599,initial,2021-05-01,PRO,75,Female,18-24,Denmark,facebook,prd_1,2017-06-26 12:19:53,,2021,5,,75,22.5,Denmark,194,2,True,False,
C9599,UPGRADE,2022-03-01,MAX,119,Female,18-24,Denmark,facebook,prd_1,2017-06-26 12:19:53,,2022,3,,119,35.699999999999996,Denmark,194,2,True,False,
C9600,initial,2021-11-01,BASIC,43,Female,18-24,Denmark,Google Ads,prd_1,2017-06-26 12:29:03,2019-12-30 15:09:58,2021,11,917.0,43,12.9,Denmark,43,1,False,True,917.0
C9601,initial,2021-03-01,BASIC,43,Female,55-65,Finland,Display,prd_2,2017-06-26 12:31:56,2019-01-21 17:26:07,2021,3,574.0,43,12.9,Finland,162,2,True,True,574.0
C9601,UPGRADE,2022-02-01,MAX,119,Female,55-65,Finland,Display,prd_2,2017-06-26 12:31:56,2019-01-21 17:26:07,2022,2,574.0,119,35.699999999999996,Finland,162,2,True,True,574.0
C9602,initial,2021-09-01,BASIC,43,Female,45-54,Sweden,Google Ads,prd_2,2017-06-26 12:40:00,,2021,9,,43,12.9,Sweden,43,1,False,False,
C9603,initial,2021-07-01,PRO,75,Female,35-44,Norway,Google Ads,prd_1,2017-06-26 12:40:59,,2021,7,,75,22.5,Norway,128,2,True,False,
C9603,REDUCTION,2022-01-01,BASIC,53,Female,35-44,Norway,Google Ads,prd_1,2017-06-26 12:40:59,,2022,1,,53,15.899999999999999,Norway,128,2,True,False,
C9604,initial,2021-01-01,PRO,75,Male,55-65,Finland,Google Ads,prd_1,2017-06-26 12:43:36,,2021,1,,75,22.5,Finland,313,3,True,False,
C9604,UPGRADE,2022-06-01,MAX,119,Male,55-65,Finland,Google Ads,prd_1,2017-06-26 12:43:36,,2022,6,,119,35.699999999999996,Finland,313,3,True,False,
C9604,CHURN,2022-10-01,MAX,119,Male,55-65,Finland,Google Ads,prd_1,2017-06-26 12:43:36,,2022,10,,119,35.699999999999996,Finland,313,3,True,False,
C9605,initial,2021-01-01,PRO,75,Female,18-24,Norway,facebook,prd_2,2017-06-26 12:44:55,2020-05-29 16:33:50,2021,1,1068.0,75,22.5,Norway,128,2,True,True,1068.0
C9605,REDUCTION,2022-07-01,BASIC,53,Female,18-24,Norway,facebook,prd_2,2017-06-26 12:44:55,2020-05-29 16:33:50,2022,7,1068.0,53,15.899999999999999,Norway,128,2,True,True,1068.0
C9606,initial,2021-11-01,BASIC,43,Male,25-34,Denmark,Google Ads,prd_2,2017-06-26 12:48:05,,2021,11,,43,12.9,Denmark,43,1,False,False,
C9607,initial,2022-07-01,PRO,85,Male,55-65,Norway,Google Ads,prd_1,2017-06-26 12:58:48,,2022,7,,85,25.5,Norway,85,1,False,False,
C9608,initial,2022-12-01,PRO,85,Male,18-24,Sweden,Display,prd_1,2017-06-26 12:59:12,2017-12-21 15:48:53,2022,12,178.0,85,25.5,Sweden,85,1,False,True,178.0
C9609,initial,2020-11-01,PRO,65,Male,45-54,Finland,Organic Search,prd_1,2017-06-26 12:59:40,2018-03-18 18:47:01,2020,11,265.0,65,19.5,Finland,118,2,True,True,265.0
C9609,REDUCTION,2022-04-01,BASIC,53,Male,45-54,Finland,Organic Search,prd_1,2017-06-26 12:59:40,2018-03-18 18:47:01,2022,4,265.0,53,15.899999999999999,Finland,118,2,True,True,265.0
C9610,initial,2020-05-01,BASIC,33,Female,45-54,Sweden,Google Ads,prd_1,2017-06-26 13:09:32,,2020,5,,33,9.9,Sweden,33,1,False,False,
C9611,initial,2022-12-01,PRO,85,Male,18-24,Sweden,facebook,prd_2,2017-06-26 13:31:02,,2022,12,,85,25.5,Sweden,85,1,False,False,
C9612,initial,2022-03-01,BASIC,53,Female,18-24,Norway,Unknown,prd_2,2017-06-26 13:31:55,2020-05-15 08:54:26,2022,3,1053.0,53,15.899999999999999,Norway,53,1,False,True,1053.0
C9613,initial,2022-08-01,BASIC,53,Female,45-54,Sweden,Google Ads,prd_1,2017-06-26 14:05:03,2018-04-02 13:22:37,2022,8,279.0,53,15.899999999999999,Sweden,53,1,False,True,279.0
C9614,initial,2021-10-01,MAX,109,Male,55-65,Norway,facebook,prd_2,2017-06-26 14:18:30,2021-09-16 11:58:09,2021,10,1542.0,109,32.699999999999996,Norway,194,2,True,True,1542.0
C9614,REDUCTION,2022-06-01,PRO,85,Male,55-65,Norway,facebook,prd_2,2017-06-26 14:18:30,2021-09-16 11:58:09,2022,6,1542.0,85,25.5,Norway,194,2,True,True,1542.0
C9615,initial,2022-02-01,BASIC,53,Female,18-24,Sweden,facebook,prd_1,2017-06-26 14:26:41,,2022,2,,53,15.899999999999999,Sweden,53,1,False,False,
C9616,initial,2020-01-01,BASIC,33,Female,18-24,Sweden,facebook,prd_1,2017-06-26 14:30:27,,2020,1,,33,9.9,Sweden,76,2,True,False,
C9616,CHURN,2021-02-01,BASIC,43,Female,18-24,Sweden,facebook,prd_1,2017-06-26 14:30:27,,2021,2,,43,12.9,Sweden,76,2,True,False,
C9617,initial,2020-04-01,BASIC,33,Other,45-54,Norway,Google Ads,prd_1,2017-06-26 14:39:36,,2020,4,,33,9.9,Norway,118,2,True,False,
C9617,UPGRADE,2022-09-01,PRO,85,Other,45-54,Norway,Google Ads,prd_1,2017-06-26 14:39:36,,2022,9,,85,25.5,Norway,118,2,True,False,
C9618,initial,2021-03-01,PRO,75,Male,35-44,Sweden,facebook,prd_1,2017-06-26 14:48:31,,2021,3,,75,22.5,Sweden,194,2,True,False,
C9618,UPGRADE,2022-05-01,MAX,119,Male,35-44,Sweden,facebook,prd_1,2017-06-26 14:48:31,,2022,5,,119,35.699999999999996,Sweden,194,2,True,False,
C9619,initial,2022-01-01,PRO,85,Female,18-24,Denmark,Display,prd_1,2017-06-26 17:38:37,2019-03-27 14:44:38,2022,1,638.0,85,25.5,Denmark,138,2,True,True,638.0
C9619,REDUCTION,2022-10-01,BASIC,53,Female,18-24,Denmark,Display,prd_1,2017-06-26 17:38:37,2019-03-27 14:44:38,2022,10,638.0,53,15.899999999999999,Denmark,138,2,True,True,638.0
C9620,initial,2022-10-01,MAX,119,Male,18-24,Denmark,Paid Search,prd_1,2017-06-27 07:24:27,2021-10-05 17:06:47,2022,10,1561.0,119,35.699999999999996,Denmark,119,1,False,True,1561.0
C9621,initial,2020-08-01,BASIC,33,Other,55-65,Sweden,facebook,prd_1,2017-06-27 07:57:40,,2020,8,,33,9.9,Sweden,108,2,True,False,
C9621,UPGRADE,2021-01-01,PRO,75,Other,55-65,Sweden,facebook,prd_1,2017-06-27 07:57:40,,2021,1,,75,22.5,Sweden,108,2,True,False,
C9622,initial,2020-02-01,BASIC,33,Female,55-65,Sweden,Google Ads,prd_1,2017-06-27 08:56:30,2019-05-30 13:30:15,2020,2,702.0,33,9.9,Sweden,271,3,True,True,702.0
C9622,UPGRADE,2022-02-01,MAX,119,Female,55-65,Sweden,Google Ads,prd_1,2017-06-27 08:56:30,2019-05-30 13:30:15,2022,2,702.0,119,35.699999999999996,Sweden,271,3,True,True,702.0
C9622,CHURN,2022-07-01,MAX,119,Female,55-65,Sweden,Google Ads,prd_1,2017-06-27 08:56:30,2019-05-30 13:30:15,2022,7,702.0,119,35.699999999999996,Sweden,271,3,True,True,702.0
C9623,initial,2022-12-01,PRO,85,Male,55-65,Sweden,Organic Search,prd_1,2017-06-27 08:57:01,2021-08-28 10:45:33,2022,12,1523.0,85,25.5,Sweden,85,1,False,True,1523.0
C9624,initial,2021-10-01,PRO,75,Female,25-34,Denmark,facebook,prd_1,2017-06-27 09:49:09,,2021,10,,75,22.5,Denmark,128,2,True,False,
C9624,REDUCTION,2022-06-01,BASIC,53,Female,25-34,Denmark,facebook,prd_1,2017-06-27 09:49:09,,2022,6,,53,15.899999999999999,Denmark,128,2,True,False,
C9625,initial,2020-10-01,MAX,99,Female,25-34,Norway,TV,prd_1,2017-06-27 09:55:18,2017-10-01 13:24:53,2020,10,96.0,99,29.7,Norway,142,2,True,True,96.0
C9625,REDUCTION,2021-11-01,BASIC,43,Female,25-34,Norway,TV,prd_1,2017-06-27 09:55:18,2017-10-01 13:24:53,2021,11,96.0,43,12.9,Norway,142,2,True,True,96.0
C9626,initial,2021-03-01,PRO,75,Male,55-65,Norway,Organic Search,prd_1,2017-06-27 10:05:47,,2021,3,,75,22.5,Norway,128,2,True,False,
C9626,REDUCTION,2022-04-01,BASIC,53,Male,55-65,Norway,Organic Search,prd_1,2017-06-27 10:05:47,,2022,4,,53,15.899999999999999,Norway,128,2,True,False,
C9627,initial,2021-07-01,PRO,75,Male,45-54,Denmark,Google Ads,prd_1,2017-06-27 10:07:44,,2021,7,,75,22.5,Denmark,118,2,True,False,
C9627,REDUCTION,2021-10-01,BASIC,43,Male,45-54,Denmark,Google Ads,prd_1,2017-06-27 10:07:44,,2021,10,,43,12.9,Denmark,118,2,True,False,
C9628,initial,2022-02-01,MAX,119,Other,18-24,Finland,Google Ads,prd_1,2017-06-27 10:10:11,,2022,2,,119,35.699999999999996,Finland,119,1,False,False,
C9629,initial,2020-11-01,PRO,65,Male,45-54,Sweden,Google Ads,prd_1,2017-06-27 10:15:06,,2020,11,,65,19.5,Sweden,140,2,True,False,
C9629,CHURN,2021-07-01,PRO,75,Male,45-54,Sweden,Google Ads,prd_1,2017-06-27 10:15:06,,2021,7,,75,22.5,Sweden,140,2,True,False,
C9630,initial,2021-03-01,BASIC,43,Male,55-65,Sweden,Paid Search,prd_2,2017-06-27 10:17:24,2017-12-27 12:11:37,2021,3,183.0,43,12.9,Sweden,152,2,True,True,183.0
C9630,UPGRADE,2021-08-01,MAX,109,Male,55-65,Sweden,Paid Search,prd_2,2017-06-27 10:17:24,2017-12-27 12:11:37,2021,8,183.0,109,32.699999999999996,Sweden,152,2,True,True,183.0
C9631,initial,2021-07-01,BASIC,43,Female,25-34,Finland,Organic Search,prd_1,2017-06-27 10:17:57,,2021,7,,43,12.9,Finland,43,1,False,False,
C9632,initial,2021-04-01,MAX,109,Female,18-24,Sweden,facebook,prd_1,2017-06-27 10:29:44,,2021,4,,109,32.699999999999996,Sweden,162,2,True,False,
C9632,REDUCTION,2022-08-01,BASIC,53,Female,18-24,Sweden,facebook,prd_1,2017-06-27 10:29:44,,2022,8,,53,15.899999999999999,Sweden,162,2,True,False,
C9633,initial,2020-03-01,MAX,99,Female,25-34,Finland,facebook,prd_2,2017-06-27 10:56:15,,2020,3,,99,29.7,Finland,185,3,True,False,
C9633,REDUCTION,2021-01-01,BASIC,43,Female,25-34,Finland,facebook,prd_2,2017-06-27 10:56:15,,2021,1,,43,12.9,Finland,185,3,True,False,
C9633,CHURN,2021-09-01,BASIC,43,Female,25-34,Finland,facebook,prd_2,2017-06-27 10:56:15,,2021,9,,43,12.9,Finland,185,3,True,False,
C9634,initial,2022-05-01,MAX,119,Male,55-65,Sweden,Google Ads,prd_2,2017-06-27 11:04:05,2020-12-15 14:02:37,2022,5,1267.0,119,35.699999999999996,Sweden,172,2,True,True,1267.0
C9634,REDUCTION,2022-06-01,BASIC,53,Male,55-65,Sweden,Google Ads,prd_2,2017-06-27 11:04:05,2020-12-15 14:02:37,2022,6,1267.0,53,15.899999999999999,Sweden,172,2,True,True,1267.0
C9635,initial,2020-07-01,MAX,99,Other,45-54,Norway,Google Ads,prd_1,2017-06-27 11:09:47,2017-10-16 17:00:50,2020,7,111.0,99,29.7,Norway,132,2,True,True,111.0
C9635,REDUCTION,2020-10-01,BASIC,33,Other,45-54,Norway,Google Ads,prd_1,2017-06-27 11:09:47,2017-10-16 17:00:50,2020,10,111.0,33,9.9,Norway,132,2,True,True,111.0
C9636,initial,2020-08-01,PRO,65,Female,18-24,Finland,Google Ads,prd_1,2017-06-27 11:42:32,,2020,8,,65,19.5,Finland,184,2,True,False,
C9636,UPGRADE,2022-01-01,MAX,119,Female,18-24,Finland,Google Ads,prd_1,2017-06-27 11:42:32,,2022,1,,119,35.699999999999996,Finland,184,2,True,False,
C9637,initial,2022-07-01,PRO,85,Male,25-34,Norway,Google Ads,prd_1,2017-06-27 11:53:03,,2022,7,,85,25.5,Norway,85,1,False,False,
C9638,initial,2022-09-01,MAX,119,Female,25-34,Denmark,Display,prd_1,2017-06-27 11:53:12,,2022,9,,119,35.699999999999996,Denmark,119,1,False,False,
C9639,initial,2020-08-01,PRO,65,Male,35-44,Finland,Google Ads,prd_1,2017-06-27 11:55:41,,2020,8,,65,19.5,Finland,108,2,True,False,
C9639,REDUCTION,2021-02-01,BASIC,43,Male,35-44,Finland,Google Ads,prd_1,2017-06-27 11:55:41,,2021,2,,43,12.9,Finland,108,2,True,False,
C9640,initial,2021-12-01,MAX,109,Female,35-44,Norway,Paid Search,prd_1,2017-06-27 11:58:18,,2021,12,,109,32.699999999999996,Norway,109,1,False,False,
C9641,initial,2021-03-01,BASIC,43,Female,18-24,Sweden,Organic Search,prd_2,2017-06-27 12:05:02,2021-04-10 15:13:58,2021,3,1383.0,43,12.9,Sweden,43,1,False,True,1383.0
C9642,initial,2021-05-01,BASIC,43,Female,45-54,Sweden,facebook,prd_2,2017-06-27 12:09:49,2019-12-26 17:43:36,2021,5,912.0,43,12.9,Sweden,128,2,True,True,912.0
C9642,UPGRADE,2022-05-01,PRO,85,Female,45-54,Sweden,facebook,prd_2,2017-06-27 12:09:49,2019-12-26 17:43:36,2022,5,912.0,85,25.5,Sweden,128,2,True,True,912.0
C9643,initial,2020-08-01,PRO,65,Other,35-44,Norway,facebook,prd_1,2017-06-27 12:14:33,,2020,8,,65,19.5,Norway,283,3,True,False,
C9643,UPGRADE,2021-04-01,MAX,109,Other,35-44,Norway,facebook,prd_1,2017-06-27 12:14:33,,2021,4,,109,32.699999999999996,Norway,283,3,True,False,
C9643,CHURN,2021-08-01,MAX,109,Other,35-44,Norway,facebook,prd_1,2017-06-27 12:14:33,,2021,8,,109,32.699999999999996,Norway,283,3,True,False,
C9644,initial,2020-07-01,BASIC,33,Male,25-34,Finland,Google Ads,prd_1,2017-06-27 12:16:11,2021-10-17 11:20:53,2020,7,1572.0,33,9.9,Finland,76,2,True,True,1572.0
C9644,CHURN,2021-01-01,BASIC,43,Male,25-34,Finland,Google Ads,prd_1,2017-06-27 12:16:11,2021-10-17 11:20:53,2021,1,1572.0,43,12.9,Finland,76,2,True,True,1572.0
C9645,initial,2022-03-01,BASIC,53,Female,18-24,Sweden,facebook,prd_1,2017-06-27 12:16:45,,2022,3,,53,15.899999999999999,Sweden,53,1,False,False,
C9646,initial,2022-09-01,BASIC,53,Female,45-54,Finland,Google Ads,prd_1,2017-06-27 12:19:15,,2022,9,,53,15.899999999999999,Finland,53,1,False,False,
C9647,initial,2022-07-01,PRO,85,Female,25-34,Sweden,Google Ads,prd_1,2017-06-27 12:20:53,,2022,7,,85,25.5,Sweden,85,1,False,False,
C9648,initial,2020-04-01,PRO,65,Female,45-54,Sweden,facebook,prd_1,2017-06-27 12:30:05,,2020,4,,65,19.5,Sweden,174,2,True,False,
C9648,UPGRADE,2021-01-01,MAX,109,Female,45-54,Sweden,facebook,prd_1,2017-06-27 12:30:05,,2021,1,,109,32.699999999999996,Sweden,174,2,True,False,
C9649,initial,2022-10-01,BASIC,53,Female,25-34,Sweden,facebook,prd_2,2017-06-27 12:34:00,,2022,10,,53,15.899999999999999,Sweden,53,1,False,False,
C9650,initial,2022-08-01,BASIC,53,Female,25-34,Denmark,Organic Search,prd_1,2017-06-27 12:43:07,2020-12-02 15:02:31,2022,8,1254.0,53,15.899999999999999,Denmark,53,1,False,True,1254.0
C9651,initial,2021-05-01,PRO,75,Male,35-44,Denmark,Organic Search,prd_2,2017-06-27 12:45:42,,2021,5,,75,22.5,Denmark,128,2,True,False,
C9651,REDUCTION,2022-05-01,BASIC,53,Male,35-44,Denmark,Organic Search,prd_2,2017-06-27 12:45:42,,2022,5,,53,15.899999999999999,Denmark,128,2,True,False,
C9652,initial,2020-01-01,MAX,99,Female,55-65,Finland,Unknown,prd_2,2017-06-27 12:54:20,,2020,1,,99,29.7,Finland,249,3,True,False,
C9652,REDUCTION,2021-01-01,PRO,75,Female,55-65,Finland,Unknown,prd_2,2017-06-27 12:54:20,,2021,1,,75,22.5,Finland,249,3,True,False,
C9652,CHURN,2021-11-01,PRO,75,Female,55-65,Finland,Unknown,prd_2,2017-06-27 12:54:20,,2021,11,,75,22.5,Finland,249,3,True,False,
C9653,initial,2020-11-01,PRO,65,Female,18-24,Sweden,Google Ads,prd_1,2017-06-27 12:58:01,2018-03-02 11:41:32,2020,11,247.0,65,19.5,Sweden,118,2,True,True,247.0
C9653,REDUCTION,2022-06-01,BASIC,53,Female,18-24,Sweden,Google Ads,prd_1,2017-06-27 12:58:01,2018-03-02 11:41:32,2022,6,247.0,53,15.899999999999999,Sweden,118,2,True,True,247.0
C9654,initial,2020-07-01,PRO,65,Female,25-34,Norway,Organic Search,prd_1,2017-06-27 13:27:08,,2020,7,,65,19.5,Norway,108,2,True,False,
C9654,REDUCTION,2021-11-01,BASIC,43,Female,25-34,Norway,Organic Search,prd_1,2017-06-27 13:27:08,,2021,11,,43,12.9,Norway,108,2,True,False,
C9655,initial,2021-08-01,BASIC,43,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 13:40:06,,2021,8,,43,12.9,Finland,181,3,True,False,
C9655,UPGRADE,2022-05-01,PRO,85,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 13:40:06,,2022,5,,85,25.5,Finland,181,3,True,False,
C9655,CHURN,2022-09-01,BASIC,53,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 13:40:06,,2022,9,,53,15.899999999999999,Finland,181,3,True,False,
C9656,initial,2022-04-01,MAX,119,Female,25-34,Sweden,Paid Search,prd_1,2017-06-27 13:45:44,2019-01-18 15:20:01,2022,4,570.0,119,35.699999999999996,Sweden,119,1,False,True,570.0
C9657,initial,2022-07-01,MAX,119,Male,45-54,Denmark,facebook,prd_1,2017-06-27 13:51:00,,2022,7,,119,35.699999999999996,Denmark,119,1,False,False,
C9658,initial,2020-12-01,PRO,65,Male,35-44,Sweden,Unknown,prd_1,2017-06-27 14:01:08,,2020,12,,65,19.5,Sweden,118,2,True,False,
C9658,REDUCTION,2022-05-01,BASIC,53,Male,35-44,Sweden,Unknown,prd_1,2017-06-27 14:01:08,,2022,5,,53,15.899999999999999,Sweden,118,2,True,False,
C9659,initial,2020-08-01,PRO,65,Male,25-34,Sweden,Google Ads,prd_1,2017-06-27 14:07:01,,2020,8,,65,19.5,Sweden,108,2,True,False,
C9659,REDUCTION,2021-07-01,BASIC,43,Male,25-34,Sweden,Google Ads,prd_1,2017-06-27 14:07:01,,2021,7,,43,12.9,Sweden,108,2,True,False,
C9660,initial,2021-05-01,BASIC,43,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 14:48:39,2021-08-01 17:05:42,2021,5,1496.0,43,12.9,Finland,195,3,True,True,1496.0
C9660,UPGRADE,2021-09-01,MAX,109,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 14:48:39,2021-08-01 17:05:42,2021,9,1496.0,109,32.699999999999996,Finland,195,3,True,True,1496.0
C9660,CHURN,2021-10-01,BASIC,43,Male,55-65,Finland,Paid Search,prd_1,2017-06-27 14:48:39,2021-08-01 17:05:42,2021,10,1496.0,43,12.9,Finland,195,3,True,True,1496.0
C9661,initial,2020-12-01,PRO,65,Female,25-34,Denmark,Organic Search,prd_1,2017-06-27 17:07:55,,2020,12,,65,19.5,Denmark,108,2,True,False,
C9661,REDUCTION,2021-09-01,BASIC,43,Female,25-34,Denmark,Organic Search,prd_1,2017-06-27 17:07:55,,2021,9,,43,12.9,Denmark,108,2,True,False,
C9662,initial,2020-04-01,BASIC,33,Female,45-54,Sweden,Unknown,prd_1,2017-06-27 17:55:24,,2020,4,,33,9.9,Sweden,118,2,True,False,
C9662,UPGRADE,2022-04-01,PRO,85,Female,45-54,Sweden,Unknown,prd_1,2017-06-27 17:55:24,,2022,4,,85,25.5,Sweden,118,2,True,False,
C9663,initial,2021-12-01,MAX,109,Female,18-24,Norway,facebook,prd_1,2017-06-27 18:02:47,2018-09-18 18:23:42,2021,12,448.0,109,32.699999999999996,Norway,162,2,True,True,448.0
C9663,REDUCTION,2022-10-01,BASIC,53,Female,18-24,Norway,facebook,prd_1,2017-06-27 18:02:47,2018-09-18 18:23:42,2022,10,448.0,53,15.899999999999999,Norway,162,2,True,True,448.0
C9664,initial,2022-11-01,MAX,119,Female,45-54,Sweden,Google Ads,prd_1,2017-06-28 09:21:54,2018-02-10 11:54:33,2022,11,227.0,119,35.699999999999996,Sweden,119,1,False,True,227.0
C9665,initial,2021-04-01,BASIC,43,Female,18-24,Sweden,Google Ads,prd_2,2017-06-28 09:22:54,2020-09-20 15:16:37,2021,4,1180.0,43,12.9,Sweden,43,1,False,True,1180.0
C9666,initial,2020-06-01,PRO,65,Female,35-44,Norway,facebook,prd_1,2017-06-28 09:24:51,2019-06-18 19:14:17,2020,6,720.0,65,19.5,Norway,184,2,True,True,720.0
C9666,UPGRADE,2022-11-01,MAX,119,Female,35-44,Norway,facebook,prd_1,2017-06-28 09:24:51,2019-06-18 19:14:17,2022,11,720.0,119,35.699999999999996,Norway,184,2,True,True,720.0
C9667,initial,2021-08-01,PRO,75,Female,55-65,Finland,Paid Search,prd_1,2017-06-28 09:38:15,,2021,8,,75,22.5,Finland,128,2,True,False,
C9667,REDUCTION,2022-05-01,BASIC,53,Female,55-65,Finland,Paid Search,prd_1,2017-06-28 09:38:15,,2022,5,,53,15.899999999999999,Finland,128,2,True,False,
C9668,initial,2021-03-01,BASIC,43,Female,18-24,Norway,Display,prd_1,2017-06-28 10:12:37,,2021,3,,43,12.9,Norway,152,2,True,False,
C9668,UPGRADE,2021-10-01,MAX,109,Female,18-24,Norway,Display,prd_1,2017-06-28 10:12:37,,2021,10,,109,32.699999999999996,Norway,152,2,True,False,
C9669,initial,2022-03-01,PRO,85,Female,25-34,Sweden,facebook,prd_1,2017-06-28 10:20:32,,2022,3,,85,25.5,Sweden,85,1,False,False,
C9670,initial,2022-10-01,BASIC,53,Male,18-24,Norway,Unknown,prd_1,2017-06-28 10:30:21,,2022,10,,53,15.899999999999999,Norway,53,1,False,False,
C9671,initial,2020-12-01,BASIC,33,Male,18-24,Denmark,facebook,prd_1,2017-06-28 10:42:44,,2020,12,,33,9.9,Denmark,76,2,True,False,
C9671,CHURN,2021-11-01,BASIC,43,Male,18-24,Denmark,facebook,prd_1,2017-06-28 10:42:44,,2021,11,,43,12.9,Denmark,76,2,True,False,
C9672,initial,2022-08-01,PRO,85,Female,25-34,Finland,Organic Search,prd_1,2017-06-28 10:56:41,,2022,8,,85,25.5,Finland,85,1,False,False,
C9673,initial,2021-08-01,MAX,109,Female,18-24,Sweden,facebook,prd_1,2017-06-28 11:07:01,2018-12-03 07:13:37,2021,8,522.0,109,32.699999999999996,Sweden,194,2,True,True,522.0
C9673,REDUCTION,2022-04-01,PRO,85,Female,18-24,Sweden,facebook,prd_1,2017-06-28 11:07:01,2018-12-03 07:13:37,2022,4,522.0,85,25.5,Sweden,194,2,True,True,522.0
C9674,initial,2022-05-01,BASIC,53,Male,18-24,Norway,facebook,prd_2,2017-06-28 11:15:06,,2022,5,,53,15.899999999999999,Norway,53,1,False,False,
C9675,initial,2022-07-01,PRO,85,Female,18-24,Norway,facebook,prd_2,2017-06-28 11:17:23,2017-08-01 14:36:32,2022,7,34.0,85,25.5,Norway,138,2,True,True,34.0
C9675,REDUCTION,2022-11-01,BASIC,53,Female,18-24,Norway,facebook,prd_2,2017-06-28 11:17:23,2017-08-01 14:36:32,2022,11,34.0,53,15.899999999999999,Norway,138,2,True,True,34.0
C9676,initial,2021-01-01,PRO,75,Male,55-65,Finland,Display,prd_1,2017-06-28 11:25:35,2018-11-19 15:09:28,2021,1,509.0,75,22.5,Finland,128,2,True,True,509.0
C9676,REDUCTION,2022-09-01,BASIC,53,Male,55-65,Finland,Display,prd_1,2017-06-28 11:25:35,2018-11-19 15:09:28,2022,9,509.0,53,15.899999999999999,Finland,128,2,True,True,509.0
C9677,initial,2021-03-01,BASIC,43,Female,25-34,Denmark,Display,prd_1,2017-06-28 11:26:19,,2021,3,,43,12.9,Denmark,261,3,True,False,
C9677,UPGRADE,2021-07-01,MAX,109,Female,25-34,Denmark,Display,prd_1,2017-06-28 11:26:19,,2021,7,,109,32.699999999999996,Denmark,261,3,True,False,
C9677,CHURN,2021-11-01,MAX,109,Female,25-34,Denmark,Display,prd_1,2017-06-28 11:26:19,,2021,11,,109,32.699999999999996,Denmark,261,3,True,False,
C9678,initial,2020-11-01,MAX,99,Female,35-44,Sweden,Google Ads,prd_1,2017-06-28 11:27:37,2021-10-06 16:08:29,2020,11,1561.0,99,29.7,Sweden,152,2,True,True,1561.0
C9678,REDUCTION,2022-04-01,BASIC,53,Female,35-44,Sweden,Google Ads,prd_1,2017-06-28 11:27:37,2021-10-06 16:08:29,2022,4,1561.0,53,15.899999999999999,Sweden,152,2,True,True,1561.0
C9679,initial,2022-03-01,MAX,119,Female,55-65,Denmark,Google Ads,prd_1,2017-06-28 11:28:46,2019-06-15 17:43:43,2022,3,717.0,119,35.699999999999996,Denmark,119,1,False,True,717.0
C9680,initial,2021-02-01,BASIC,43,Female,55-65,Sweden,Google Ads,prd_1,2017-06-28 11:39:36,2021-06-19 11:36:43,2021,2,1451.0,43,12.9,Sweden,96,2,True,True,1451.0
C9680,CHURN,2022-03-01,BASIC,53,Female,55-65,Sweden,Google Ads,prd_1,2017-06-28 11:39:36,2021-06-19 11:36:43,2022,3,1451.0,53,15.899999999999999,Sweden,96,2,True,True,1451.0
C9681,initial,2022-07-01,MAX,119,Female,35-44,Denmark,facebook,prd_1,2017-06-28 11:43:21,2021-07-17 12:27:02,2022,7,1480.0,119,35.699999999999996,Denmark,119,1,False,True,1480.0
C9682,initial,2021-08-01,PRO,75,Female,18-24,Sweden,Paid Search,prd_1,2017-06-28 11:44:48,,2021,8,,75,22.5,Sweden,128,2,True,False,
