customer_id,subscription_duration,revenue,profit,ltv,total_transactions,is_returning_customer,age,year,month,transaction_type_REDUCTION,transaction_type_UPGRADE,transaction_type_initial,subscription_type_MAX,subscription_type_PRO,customer_gender_Male,customer_gender_Other,customer_country_Finland,customer_country_Norway,customer_country_Sweden,referral_type_Display,referral_type_Google Ads,referral_type_Organic Search,referral_type_Paid Search,referral_type_TV,referral_type_Unknown,referral_type_facebook,product_prd_2,churn_status_True,status_Inactive
dummy_16639,496.0,94,14.0,304.0,1,True,47,2024,12,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
dummy_16640,253.0,158,17.0,68.0,1,True,36,2024,9,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
dummy_16641,1051.0,78,20.0,141.0,1,True,44,2024,7,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False
dummy_16642,537.0,77,21.0,128.0,1,True,14,2024,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
dummy_16643,964.0,94,27.0,177.0,1,True,41,2024,4,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
dummy_16644,1083.0,60,22.0,183.0,2,True,46,2024,5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
dummy_16645,603.0,112,15.0,112.0,1,False,39,2024,12,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False
dummy_16646,1058.0,73,21.0,139.0,1,False,18,2024,4,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
dummy_16647,1772.0,56,16.0,174.0,2,True,77,2024,10,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
dummy_16648,876.0,11,30.0,101.0,1,True,25,2024,8,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
dummy_16649,1121.0,61,-6.0,123.0,2,False,33,2024,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
dummy_16650,999.0,123,16.0,174.0,0,False,34,2024,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16651,780.0,8,29.0,215.0,1,True,57,2024,5,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16652,789.0,118,9.0,150.0,2,True,45,2024,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
dummy_16653,196.0,61,10.0,161.0,2,True,23,2024,2,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False
dummy_16654,1374.0,57,38.0,210.0,1,True,62,2024,10,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
dummy_16655,438.0,36,39.0,146.0,1,True,53,2024,7,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
dummy_16656,690.0,106,29.0,240.0,1,True,34,2024,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16657,1106.0,61,16.0,144.0,1,True,36,2024,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
dummy_16658,1013.0,70,14.0,63.0,1,True,40,2024,6,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True
dummy_16659,816.0,77,23.0,192.0,1,True,17,2024,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
dummy_16660,1586.0,58,4.0,74.0,0,True,45,2024,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
dummy_16661,1570.0,82,6.0,4.0,1,True,24,2024,5,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False
dummy_16662,604.0,34,29.0,312.0,1,True,53,2024,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
dummy_16663,867.0,97,14.0,173.0,1,True,48,2024,5,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False
dummy_16664,1430.0,24,29.0,111.0,1,True,21,2024,4,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True
dummy_16665,573.0,105,4.0,145.0,0,False,34,2024,5,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
dummy_16666,402.0,54,13.0,183.0,1,True,43,2024,9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
dummy_16667,845.0,131,16.0,165.0,2,True,60,2024,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
dummy_16668,802.0,94,17.0,113.0,2,True,33,2024,7,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
dummy_16669,946.0,64,19.0,106.0,2,True,30,2024,1,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
dummy_16670,669.0,68,7.0,190.0,2,True,49,2024,2,False,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False
dummy_16671,306.0,47,32.0,132.0,3,True,31,2024,7,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
dummy_16672,153.0,50,36.0,129.0,1,True,34,2024,11,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,True,True,False
dummy_16673,843.0,24,18.0,172.0,1,True,40,2024,12,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16674,713.0,53,17.0,239.0,1,True,19,2024,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
dummy_16675,1003.0,83,36.0,196.0,1,False,21,2024,4,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
dummy_16676,664.0,84,29.0,205.0,1,False,45,2024,10,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False
dummy_16677,452.0,41,16.0,144.0,2,False,45,2024,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
dummy_16678,1229.0,65,38.0,77.0,1,True,74,2024,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
dummy_16679,1061.0,55,27.0,135.0,2,True,47,2024,8,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,True,False
dummy_16680,635.0,53,27.0,154.0,2,False,34,2024,2,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
dummy_16681,563.0,70,13.0,262.0,2,False,45,2024,8,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False
dummy_16682,513.0,52,19.0,224.0,2,True,46,2024,11,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False
dummy_16683,614.0,108,16.0,81.0,2,True,60,2024,2,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
dummy_16684,349.0,77,14.0,199.0,1,True,62,2024,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16685,1029.0,47,19.0,59.0,1,True,47,2024,11,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16686,585.0,52,20.0,144.0,1,True,78,2024,8,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
dummy_16687,986.0,5,36.0,89.0,1,True,42,2024,1,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False
dummy_16688,567.0,99,32.0,37.0,1,True,49,2024,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
dummy_16689,386.0,75,27.0,166.0,2,True,41,2024,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16690,995.0,89,21.0,124.0,2,True,35,2024,3,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False
dummy_16691,647.0,115,27.0,62.0,2,True,60,2024,12,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
dummy_16692,1319.0,103,16.0,23.0,3,True,25,2024,2,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
dummy_16693,909.0,101,21.0,85.0,1,True,44,2024,11,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
dummy_16694,614.0,61,18.0,210.0,2,False,49,2024,2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
dummy_16695,1403.0,110,21.0,238.0,1,True,38,2024,6,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
dummy_16696,263.0,91,21.0,155.0,2,True,35,2024,12,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False
dummy_16697,464.0,75,11.0,229.0,2,True,18,2024,9,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
dummy_16698,1004.0,108,13.0,136.0,0,False,28,2024,3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True
dummy_16699,649.0,71,29.0,239.0,2,True,17,2024,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
dummy_16700,1083.0,42,13.0,166.0,0,True,17,2024,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
dummy_16701,1023.0,11,10.0,109.0,2,True,53,2024,7,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
dummy_16702,927.0,45,24.0,65.0,2,True,28,2024,9,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
dummy_16703,896.0,69,21.0,123.0,2,True,53,2024,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16704,1317.0,90,11.0,136.0,2,True,31,2024,4,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16705,1567.0,96,13.0,227.0,2,False,35,2024,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
dummy_16706,1695.0,99,15.0,168.0,2,True,53,2024,9,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
dummy_16707,1403.0,34,27.0,122.0,2,False,57,2024,3,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
dummy_16708,781.0,29,27.0,183.0,1,True,34,2024,10,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
dummy_16709,448.0,78,20.0,270.0,1,True,20,2024,10,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
dummy_16710,576.0,100,12.0,157.0,2,True,45,2024,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16711,976.0,28,21.0,230.0,2,False,58,2024,4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
dummy_16712,911.0,66,15.0,265.0,1,True,49,2024,10,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
dummy_16713,1056.0,45,20.0,159.0,2,True,48,2024,3,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
dummy_16714,837.0,54,10.0,233.0,2,True,18,2024,2,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
dummy_16715,510.0,88,21.0,172.0,3,True,21,2024,8,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
dummy_16716,1232.0,96,23.0,111.0,1,False,43,2024,11,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
dummy_16717,850.0,85,12.0,277.0,1,True,23,2024,10,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False
dummy_16718,1172.0,43,33.0,222.0,3,True,39,2024,3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False
dummy_16719,330.0,75,27.0,90.0,1,True,42,2024,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16720,1083.0,54,21.0,175.0,1,True,2,2024,5,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
dummy_16721,825.0,107,21.0,115.0,2,False,9,2024,9,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
dummy_16722,968.0,45,18.0,231.0,1,True,22,2024,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16723,269.0,47,16.0,182.0,1,False,15,2024,2,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False
dummy_16724,1074.0,53,15.0,122.0,2,True,42,2024,11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
dummy_16725,884.0,70,23.0,155.0,2,True,51,2024,10,True,False,False,True,True,True,True,True,False,False,False,True,False,False,True,True,True,False,False,False
dummy_16726,346.0,108,31.0,55.0,3,False,54,2024,5,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
dummy_16727,542.0,97,21.0,91.0,1,True,27,2024,12,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
dummy_16728,949.0,110,52.0,148.0,1,True,14,2024,8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True
dummy_16729,702.0,126,27.0,210.0,2,True,35,2024,5,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
dummy_16730,980.0,86,16.0,157.0,0,True,42,2024,12,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
dummy_16731,721.0,97,25.0,195.0,3,True,33,2024,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
dummy_16732,-215.0,44,30.0,46.0,2,False,45,2024,5,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
dummy_16733,747.0,104,21.0,154.0,2,True,26,2024,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
dummy_16734,995.0,71,23.0,91.0,2,True,60,2024,10,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
dummy_16735,814.0,97,17.0,179.0,2,False,23,2024,8,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
dummy_16736,931.0,32,31.0,141.0,0,True,27,2024,9,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
dummy_16737,553.0,118,27.0,174.0,2,True,49,2024,2,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
dummy_16738,1081.0,93,6.0,92.0,1,True,31,2024,7,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True
dummy_16739,956.0,66,18.0,119.0,0,True,55,2024,3,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False
dummy_16740,881.0,28,12.0,88.0,1,True,11,2024,12,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16741,1045.0,110,18.0,157.0,3,True,22,2024,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16742,1033.0,57,31.0,304.0,3,False,41,2024,2,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False
dummy_16743,882.0,72,25.0,165.0,2,True,26,2024,3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
dummy_16744,1143.0,91,19.0,-11.0,1,True,47,2024,11,True,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
dummy_16745,1020.0,74,24.0,158.0,2,True,61,2024,9,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False
dummy_16746,569.0,52,15.0,135.0,2,True,28,2024,1,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
dummy_16747,1135.0,91,12.0,138.0,3,True,19,2024,1,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
dummy_16748,942.0,59,3.0,207.0,2,True,23,2024,7,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
dummy_16749,246.0,77,26.0,136.0,2,False,45,2024,12,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16750,927.0,82,18.0,108.0,2,False,31,2024,12,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16751,806.0,62,26.0,40.0,2,True,46,2024,4,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
dummy_16752,251.0,63,8.0,43.0,1,True,48,2024,2,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True
dummy_16753,764.0,63,18.0,156.0,2,True,35,2024,2,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
dummy_16754,1086.0,85,18.0,240.0,1,True,53,2024,6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
dummy_16755,820.0,76,26.0,143.0,1,True,19,2024,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
dummy_16756,415.0,99,19.0,97.0,1,True,31,2024,9,True,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
dummy_16757,1212.0,100,48.0,153.0,1,False,53,2024,9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
dummy_16758,540.0,18,32.0,190.0,2,True,50,2024,1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
dummy_16759,943.0,116,26.0,224.0,1,True,34,2024,10,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False
dummy_16760,489.0,101,16.0,148.0,1,True,41,2024,9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16761,1252.0,112,2.0,148.0,2,True,47,2024,9,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
dummy_16762,581.0,46,20.0,112.0,2,False,52,2024,6,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,False
dummy_16763,857.0,117,31.0,111.0,2,True,42,2024,11,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
dummy_16764,513.0,57,10.0,216.0,2,True,57,2024,5,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
dummy_16765,1057.0,35,36.0,162.0,1,True,39,2024,3,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False
dummy_16766,694.0,76,17.0,248.0,2,True,27,2024,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
dummy_16767,910.0,62,31.0,107.0,1,True,57,2024,8,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
dummy_16768,1475.0,78,6.0,179.0,1,True,46,2024,8,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
dummy_16769,509.0,102,15.0,78.0,2,True,9,2024,10,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
dummy_16770,1023.0,56,22.0,100.0,2,False,44,2024,11,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
dummy_16771,920.0,45,38.0,108.0,2,True,35,2024,6,False,True,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
dummy_16772,1156.0,58,18.0,207.0,2,False,40,2024,7,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
dummy_16773,1671.0,62,18.0,96.0,2,True,44,2024,10,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
dummy_16774,1068.0,106,41.0,164.0,1,True,33,2024,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,True
dummy_16775,531.0,126,22.0,194.0,1,True,42,2024,8,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
dummy_16776,616.0,63,22.0,199.0,2,True,24,2024,12,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16777,502.0,102,7.0,201.0,2,False,46,2024,3,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
dummy_16778,1216.0,143,21.0,234.0,2,False,2,2024,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
dummy_16779,985.0,90,19.0,-9.0,1,False,20,2024,5,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True
dummy_16780,1238.0,113,29.0,107.0,1,True,42,2024,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
dummy_16781,974.0,60,17.0,131.0,1,True,34,2024,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16782,720.0,72,11.0,105.0,1,True,30,2024,6,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
dummy_16783,1276.0,61,16.0,172.0,2,True,31,2024,8,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
dummy_16784,963.0,111,37.0,75.0,1,True,12,2024,6,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
dummy_16785,476.0,22,14.0,83.0,1,True,43,2024,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16786,625.0,38,40.0,53.0,2,False,26,2024,6,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16787,1258.0,56,28.0,83.0,2,True,60,2024,9,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,True
dummy_16788,1517.0,121,35.0,123.0,1,True,43,2024,7,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False
dummy_16789,465.0,99,11.0,0.0,1,True,29,2024,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
dummy_16790,1011.0,82,32.0,233.0,2,True,44,2024,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
dummy_16791,513.0,57,19.0,141.0,1,True,52,2024,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
dummy_16792,1336.0,91,15.0,88.0,2,False,36,2024,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
dummy_16793,1538.0,67,32.0,231.0,0,True,48,2024,12,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False
dummy_16794,1182.0,101,29.0,168.0,2,True,46,2024,10,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
dummy_16795,1145.0,120,26.0,219.0,2,True,36,2024,11,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
dummy_16796,1184.0,35,25.0,191.0,2,False,32,2024,1,False,False,True,True,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False
dummy_16797,991.0,91,19.0,111.0,2,True,35,2024,7,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
dummy_16798,1699.0,93,17.0,127.0,2,True,29,2024,11,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
dummy_16799,965.0,82,21.0,148.0,1,False,42,2024,11,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
dummy_16800,1118.0,105,35.0,151.0,3,False,59,2024,2,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
dummy_16801,851.0,85,38.0,211.0,2,True,46,2024,9,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
dummy_16802,993.0,100,5.0,119.0,2,False,17,2024,7,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
dummy_16803,501.0,73,21.0,138.0,2,False,61,2024,7,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
dummy_16804,1157.0,94,14.0,194.0,2,True,38,2024,3,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
dummy_16805,1118.0,31,19.0,138.0,3,True,22,2024,4,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,True,True
dummy_16806,684.0,85,28.0,187.0,2,True,32,2024,12,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
dummy_16807,1124.0,116,27.0,155.0,2,True,30,2024,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
dummy_16808,494.0,57,11.0,111.0,3,True,32,2024,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
dummy_16809,748.0,95,33.0,187.0,2,True,57,2024,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True
dummy_16810,990.0,56,17.0,131.0,3,True,24,2024,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
dummy_16811,683.0,43,12.0,181.0,3,False,59,2024,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
dummy_16812,1102.0,82,12.0,119.0,3,True,43,2024,8,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
dummy_16813,627.0,73,13.0,125.0,0,True,50,2024,9,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
dummy_16814,2082.0,24,30.0,59.0,1,True,35,2024,7,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
dummy_16815,543.0,74,24.0,179.0,1,False,37,2024,3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
dummy_16816,1530.0,65,21.0,121.0,2,True,21,2024,11,False,True,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
dummy_16817,766.0,43,12.0,127.0,2,True,57,2024,5,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False
dummy_16818,861.0,89,22.0,150.0,1,True,41,2024,4,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True
dummy_16819,824.0,105,13.0,194.0,2,True,49,2024,5,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16820,1517.0,63,15.0,59.0,2,True,41,2024,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dummy_16821,876.0,164,4.0,106.0,1,True,20,2024,5,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16822,689.0,89,20.0,118.0,2,False,17,2024,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
dummy_16823,754.0,79,14.0,38.0,1,True,48,2024,10,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
dummy_16824,1056.0,76,35.0,144.0,1,True,44,2024,11,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
dummy_16825,573.0,64,15.0,87.0,2,True,24,2024,4,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
dummy_16826,662.0,53,20.0,283.0,1,True,46,2024,4,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
dummy_16827,428.0,61,25.0,242.0,1,True,32,2024,10,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
dummy_16828,1456.0,81,11.0,61.0,2,True,13,2024,5,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
